suite,task,optimizer,trial_index,hyperparameters,mean_final_val_loss,mean_best_val_loss,mean_final_val_accuracy,mean_best_val_accuracy,mean_steps_to_target_loss,mean_steps_to_target_accuracy,mean_runtime_seconds,loss_variance,divergence_rate,selection_score
tuning,small_batch_instability,coherent_momentum_real_baseline,2,"{""adaptive_mass_trust"": 0.15, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.0, ""fixed_mass"": 1.0, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.25, ""mass_anisotropy_cap"": 1.8, ""mass_change_cap"": 1.05, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.95, ""mass_warmup_steps"": 32, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.45, ""min_inverse_mass"": 0.5, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.001}",0.5773066580295563,0.3997744172811508,0.8397484719753265,0.8713160554567972,380.0,280.0,1.4599308753774192,0.078252655351786,0.0,0.827425980961093
tuning,small_batch_instability,coherent_momentum_real_baseline,3,"{""adaptive_mass_trust"": 0.04, ""betas"": [0.9, 0.999], ""drift_threshold"": 0.02, ""energy_correction_strength"": 0.0, ""fixed_mass"": 1.0, ""friction"": 0.0, ""lr"": 0.01, ""mass_alignment_strength"": 0.0, ""mass_anisotropy_cap"": 2.4, ""mass_change_cap"": 1.03, ""mass_mode"": ""fixed"", ""mass_shock_penalty"": 1.8, ""mass_smoothing"": 0.95, ""mass_warmup_steps"": 16, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.7, ""min_inverse_mass"": 0.55, ""mode"": ""adam_preconditioned_hamiltonian"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.001}",0.4816766232252121,0.4816766232252121,0.8386051853497823,0.8386051853497823,,546.6666666666666,2.420140389353037,0.0069386573788107015,0.0,0.7900905901583206
tuning,small_batch_instability,coherent_momentum_real_baseline,4,"{""adaptive_mass_trust"": 0.15, ""betas"": [0.9, 0.99], ""drift_threshold"": 0.035, ""energy_correction_strength"": 0.07, ""fixed_mass"": 0.75, ""friction"": 0.0, ""lr"": 0.02, ""mass_alignment_strength"": 0.0, ""mass_anisotropy_cap"": 1.8, ""mass_change_cap"": 1.03, ""mass_mode"": ""adaptive"", ""mass_shock_penalty"": 1.4, ""mass_smoothing"": 0.95, ""mass_warmup_steps"": 32, ""max_energy_correction"": 0.16, ""max_inverse_mass"": 1.25, ""min_inverse_mass"": 0.65, ""mode"": ""symplectic_euler"", ""relative_energy_floor"": 0.1, ""use_adam_preconditioning"": true, ""use_decoupled_weight_decay"": true, ""use_energy_correction"": true, ""use_friction"": true, ""weight_decay"": 0.001}",0.5529202421506246,0.389572652677695,0.8194232682387034,0.873920222123464,340.0,266.6666666666667,2.3125950560206547,0.09311507756471403,0.0,0.8303072029774587
tuning,small_batch_instability,adam,1,"{""lr"": 0.001, ""weight_decay"": 0.0}",0.4078347086906433,0.40752168496449787,0.853086898724238,0.8675686021645864,560.0,306.6666666666667,0.8217078329762444,0.01897654550856816,0.0,0.8258676063927082
tuning,small_batch_instability,adam,2,"{""lr"": 0.0005, ""weight_decay"": 0.0}",0.5444352577129999,0.5444352577129999,0.8151676853497823,0.8156758149464926,,453.3333333333333,0.82282995871113,0.00392843188358507,0.0,0.7610358675810133
tuning,small_batch_instability,adam,3,"{""lr"": 0.001, ""weight_decay"": 0.001}",0.4102461983760198,0.4100148379802704,0.853086898724238,0.8675686021645864,600.0,306.6666666666667,0.8357925420083726,0.018201332398215583,0.0,0.8256570517466485
tuning,small_batch_instability,adam,4,"{""lr"": 0.001, ""weight_decay"": 0.0001}",0.4080899804830551,0.40772297978401184,0.853086898724238,0.8675686021645864,560.0,306.6666666666667,0.8384137219982222,0.018913283998764425,0.0,0.825850639986247
tuning,small_batch_instability,adamw,1,"{""lr"": 0.001, ""weight_decay"": 0.0001}",0.4078488101561864,0.4075339039166768,0.853086898724238,0.8675686021645864,560.0,306.6666666666667,0.8390292640154561,0.01897340082407585,0.0,0.8258665417317149
tuning,small_batch_instability,adamw,2,"{""lr"": 0.0005, ""weight_decay"": 0.0001}",0.5444593578577042,0.5444593578577042,0.8151676853497823,0.8156758149464926,,453.3333333333333,0.8369574443592379,0.003927695213104884,0.0,0.7610334944000668
tuning,small_batch_instability,adamw,3,"{""lr"": 0.0005, ""weight_decay"": 0.0}",0.5444352577129999,0.5444352577129999,0.8151676853497823,0.8156758149464926,,453.3333333333333,0.8251122640212998,0.00392843188358507,0.0,0.7610358675810133
tuning,small_batch_instability,adamw,4,"{""lr"": 0.001, ""weight_decay"": 0.001}",0.407988836367925,0.4076557954152425,0.853086898724238,0.8675686021645864,560.0,306.6666666666667,0.8362271666216353,0.018956104908641597,0.0,0.82585521737763
tuning,small_batch_instability,rmsprop,1,"{""alpha"": 0.99, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.0}",0.3975355078776677,0.3852984954913457,0.8516260186831156,0.8742378056049347,80.0,80.0,0.7103480829779679,0.046158394528819126,0.0,0.8334000363293592
tuning,small_batch_instability,rmsprop,2,"{""alpha"": 0.95, ""lr"": 0.002, ""momentum"": 0.0, ""weight_decay"": 0.0001}",0.3933280060688655,0.3879420707623164,0.8594385186831156,0.8748729725678762,300.0,106.66666666666667,0.7939917776966467,0.034362641052025834,0.0,0.8343606334390433
tuning,small_batch_instability,rmsprop,3,"{""alpha"": 0.95, ""lr"": 0.01, ""momentum"": 0.0, ""weight_decay"": 0.0}",0.40050869683424634,0.3804822663466136,0.8623602588971456,0.8730945189793905,80.0,93.33333333333333,0.716124652341629,0.050843926914608574,0.0,0.8325040959989987
tuning,small_batch_instability,rmsprop,4,"{""alpha"": 0.99, ""lr"": 0.005, ""momentum"": 0.0, ""weight_decay"": 0.0001}",0.39723242819309235,0.38498381276925403,0.858295222123464,0.8716336389382681,80.0,80.0,0.7179063614069795,0.04588502328410593,0.0,0.8308410064971373
tuning,small_batch_instability,sgd_momentum,1,"{""lr"": 0.03, ""momentum"": 0.9, ""nesterov"": false, ""weight_decay"": 0.0}",0.4108130782842636,0.3697912245988846,0.850482722123464,0.8713160554567972,240.0,80.0,0.6333602496888489,0.05054324084674361,0.0,0.8318097709545716
tuning,small_batch_instability,sgd_momentum,2,"{""lr"": 0.03, ""momentum"": 0.85, ""nesterov"": false, ""weight_decay"": 0.0}",0.39880606532096863,0.37433821459611255,0.8530868887901306,0.8698551754156748,240.0,80.0,0.6385546803163985,0.04798587911099234,0.0,0.8300220600005139
tuning,small_batch_instability,sgd_momentum,3,"{""lr"": 0.08, ""momentum"": 0.85, ""nesterov"": false, ""weight_decay"": 0.0}",0.4199252128601074,0.39042413731416065,0.8467352588971456,0.8713160554567972,80.0,80.0,0.639208791932712,0.05639268809834939,0.0,0.8294540073204638
tuning,small_batch_instability,sgd_momentum,4,"{""lr"": 0.015, ""momentum"": 0.85, ""nesterov"": false, ""weight_decay"": 0.001}",0.39098982016245526,0.37886179486910504,0.8449568053086599,0.8698551853497823,360.0,133.33333333333334,0.6473357086845984,0.04064879835333723,0.0,0.8299365659452049
tuning,small_batch_instability,lion,1,"{""lr"": 0.0005, ""weight_decay"": 0.0}",0.3970828652381897,0.38668160637219745,0.8539126018683115,0.8704903523127238,360.0,226.66666666666666,0.7617375003173947,0.03741061757853747,0.0,0.829951660796577
tuning,small_batch_instability,lion,2,"{""lr"": 0.0005, ""weight_decay"": 0.001}",0.39727725088596344,0.3866627365350723,0.8524517218271891,0.8690294722716013,360.0,226.66666666666666,0.6668925556587055,0.0373792019079629,0.0,0.8284942385226959
tuning,small_batch_instability,lion,3,"{""lr"": 0.001, ""weight_decay"": 0.0001}",0.4038273443778356,0.37903610865275067,0.8513084352016449,0.8745553890864054,240.0,146.66666666666666,0.6644961807178333,0.052058593810486053,0.0,0.834048848530606
